user_preference_id,user_id,recipe_id,preference_level,liked
5253,263,77,5,TRUE
5254,263,103,1,FALSE
5255,263,14,5,TRUE
5256,263,7,5,FALSE
5257,263,6,5,TRUE
5258,263,4,3,FALSE
5259,263,129,4,TRUE
5260,263,16,1,FALSE
5261,264,54,2,TRUE
5262,264,137,2,FALSE
5263,264,8,3,TRUE
5264,264,154,4,FALSE
5265,264,192,2,TRUE
5266,264,100,5,FALSE
5267,264,196,1,TRUE
5268,264,151,4,FALSE
5269,264,108,2,TRUE
5270,264,122,5,FALSE
5271,264,3,4,TRUE
5272,264,179,1,FALSE
5273,264,103,5,TRUE
5274,264,11,2,FALSE
5275,264,29,3,TRUE
5276,264,30,1,FALSE
5277,264,89,1,TRUE
5278,264,100,4,FALSE
5279,264,76,4,TRUE
5280,264,104,1,FALSE
5281,265,49,5,TRUE
5282,265,61,3,FALSE
5283,265,60,1,TRUE
5284,265,196,3,FALSE
5285,265,86,2,TRUE
5286,265,22,1,FALSE
5287,265,58,2,TRUE
5288,265,40,1,FALSE
5289,265,46,2,TRUE
5290,265,95,4,FALSE
5291,265,129,3,TRUE
5292,265,147,4,FALSE
5293,265,93,3,TRUE
5294,265,26,3,FALSE
5295,265,130,2,TRUE
5296,265,84,3,FALSE
5297,265,33,5,TRUE
5298,265,7,1,FALSE
5299,265,175,5,TRUE
5300,265,70,5,FALSE
5301,266,185,5,TRUE
5302,266,27,5,FALSE
5303,266,114,3,TRUE
5304,266,153,2,FALSE
5305,266,154,2,TRUE
5306,266,161,5,FALSE
5307,266,19,3,TRUE
5308,266,82,3,FALSE
5309,266,129,1,TRUE
5310,266,43,1,FALSE
5311,266,4,3,TRUE
5312,266,196,1,FALSE
5313,266,81,2,TRUE
5314,266,21,4,FALSE
5315,266,181,1,TRUE
5316,266,135,1,FALSE
5317,266,111,2,TRUE
5318,266,104,2,FALSE
5319,266,144,4,TRUE
5320,266,197,1,FALSE
5321,267,102,3,TRUE
5322,267,47,1,FALSE
5323,267,67,3,TRUE
5324,267,24,4,FALSE
5325,267,165,3,TRUE
5326,267,188,3,FALSE
5327,267,55,2,TRUE
5328,267,46,5,FALSE
5329,267,29,1,TRUE
5330,267,13,4,FALSE
5331,267,78,3,TRUE
5332,267,3,1,FALSE
5333,267,124,3,TRUE
5334,267,114,4,FALSE
5335,267,118,2,TRUE
5336,267,43,4,FALSE
5337,267,21,2,TRUE
5338,267,143,2,FALSE
5339,267,149,3,TRUE
5340,267,182,3,FALSE
5341,268,84,1,TRUE
5342,268,139,1,FALSE
5343,268,84,3,TRUE
5344,268,51,4,FALSE
5345,268,145,4,TRUE
5346,268,138,2,FALSE
5347,268,183,3,TRUE
5348,268,26,1,FALSE
5349,268,85,1,TRUE
5350,268,17,1,FALSE
5351,268,167,4,TRUE
5352,268,60,4,FALSE
5353,268,193,2,TRUE
5354,268,177,3,FALSE
5355,268,34,5,TRUE
5356,268,3,1,FALSE
5357,268,27,5,TRUE
5358,268,59,1,FALSE
5359,268,52,1,TRUE
5360,268,166,5,FALSE
5361,269,52,5,TRUE
5362,269,162,4,FALSE
5363,269,41,2,TRUE
5364,269,105,4,FALSE
5365,269,133,2,TRUE
5366,269,78,3,FALSE
5367,269,131,5,TRUE
5368,269,28,2,FALSE
5369,269,37,1,TRUE
5370,269,50,3,FALSE
5371,269,85,2,TRUE
5372,269,104,1,FALSE
5373,269,37,5,TRUE
5374,269,187,1,FALSE
5375,269,34,3,TRUE
5376,269,71,1,FALSE
5377,269,36,5,TRUE
5378,269,17,4,FALSE
5379,269,39,3,TRUE
5380,269,144,1,FALSE
5381,270,189,2,TRUE
5382,270,182,5,FALSE
5383,270,72,5,TRUE
5384,270,79,1,FALSE
5385,270,62,1,TRUE
5386,270,34,2,FALSE
5387,270,178,2,TRUE
5388,270,43,1,FALSE
5389,270,2,3,TRUE
5390,270,4,5,FALSE
5391,270,114,4,TRUE
5392,270,26,3,FALSE
5393,270,147,2,TRUE
5394,270,94,4,FALSE
5395,270,200,5,TRUE
5396,270,88,2,FALSE
5397,270,65,5,TRUE
5398,270,12,2,FALSE
5399,270,7,5,TRUE
5400,270,79,1,FALSE
5401,271,13,5,TRUE
5402,271,10,2,FALSE
5403,271,127,2,TRUE
5404,271,103,2,FALSE
5405,271,114,5,TRUE
5406,271,85,1,FALSE
5407,271,69,4,TRUE
5408,271,180,2,FALSE
5409,271,174,2,TRUE
5410,271,142,3,FALSE
5411,271,68,2,TRUE
5412,271,159,3,FALSE
5413,271,69,5,TRUE
5414,271,163,1,FALSE
5415,271,68,1,TRUE
5416,271,117,4,FALSE
5417,271,74,2,TRUE
5418,271,8,1,FALSE
5419,271,108,1,TRUE
5420,271,178,4,FALSE
5421,272,110,5,TRUE
5422,272,141,5,FALSE
5423,272,101,5,TRUE
5424,272,26,1,FALSE
5425,272,179,1,TRUE
5426,272,131,4,FALSE
5427,272,182,5,TRUE
5428,272,108,1,FALSE
5429,272,60,2,TRUE
5430,272,82,3,FALSE
5431,272,128,3,TRUE
5432,272,51,1,FALSE
5433,272,134,1,TRUE
5434,272,103,5,FALSE
5435,272,183,2,TRUE
5436,272,35,3,FALSE
5437,272,167,2,TRUE
5438,272,18,5,FALSE
5439,272,3,1,TRUE
5440,272,85,4,FALSE
5441,273,7,3,TRUE
5442,273,127,1,FALSE
5443,273,65,1,TRUE
5444,273,51,2,FALSE
5445,273,164,4,TRUE
5446,273,174,3,FALSE
5447,273,56,4,TRUE
5448,273,68,2,FALSE
5449,273,73,5,TRUE
5450,273,102,1,FALSE
5451,273,161,4,TRUE
5452,273,53,5,FALSE
5453,273,139,3,TRUE
5454,273,110,2,FALSE
5455,273,181,1,TRUE
5456,273,60,3,FALSE
5457,273,196,2,TRUE
5458,273,103,5,FALSE
5459,273,135,1,TRUE
5460,273,65,5,FALSE
5461,274,82,5,TRUE
5462,274,74,5,FALSE
5463,274,188,4,TRUE
5464,274,176,3,FALSE
5465,274,184,4,TRUE
5466,274,179,5,FALSE
5467,274,34,1,TRUE
5468,274,29,5,FALSE
5469,274,183,4,TRUE
5470,274,163,5,FALSE
5471,274,147,3,TRUE
5472,274,14,1,FALSE
5473,274,35,1,TRUE
5474,274,4,4,FALSE
5475,274,48,3,TRUE
5476,274,67,5,FALSE
5477,274,133,3,TRUE
5478,274,183,2,FALSE
5479,274,75,4,TRUE
5480,274,112,2,FALSE
5481,275,57,1,TRUE
5482,275,116,1,FALSE
5483,275,160,1,TRUE
5484,275,136,1,FALSE
5485,275,143,3,TRUE
5486,275,23,2,FALSE
5487,275,67,5,TRUE
5488,275,112,5,FALSE
5489,275,120,3,TRUE
5490,275,36,1,FALSE
5491,275,58,3,TRUE
5492,275,59,2,FALSE
5493,275,115,3,TRUE
5494,275,40,2,FALSE
5495,275,149,5,TRUE
5496,275,65,5,FALSE
5497,275,49,4,TRUE
5498,275,126,1,FALSE
5499,275,37,5,TRUE
5500,275,39,5,FALSE
5501,276,163,1,TRUE
5502,276,30,5,FALSE
5503,276,49,2,TRUE
5504,276,67,2,FALSE
5505,276,190,3,TRUE
5506,276,191,3,FALSE
5507,276,173,3,TRUE
5508,276,137,5,FALSE
5509,276,67,4,TRUE
5510,276,73,2,FALSE
5511,276,49,2,TRUE
5512,276,70,4,FALSE
5513,276,110,2,TRUE
5514,276,52,2,FALSE
5515,276,22,2,TRUE
5516,276,30,4,FALSE
5517,276,35,3,TRUE
5518,276,83,2,FALSE
5519,276,44,5,TRUE
5520,276,125,2,FALSE
5521,277,64,5,TRUE
5522,277,152,4,FALSE
5523,277,91,5,TRUE
5524,277,41,1,FALSE
5525,277,136,3,TRUE
5526,277,65,2,FALSE
5527,277,114,1,TRUE
5528,277,15,2,FALSE
5529,277,162,3,TRUE
5530,277,163,4,FALSE
5531,277,64,3,TRUE
5532,277,44,4,FALSE
5533,277,78,4,TRUE
5534,277,29,5,FALSE
5535,277,65,5,TRUE
5536,277,21,5,FALSE
5537,277,43,5,TRUE
5538,277,151,1,FALSE
5539,277,178,3,TRUE
5540,277,22,4,FALSE
5541,278,9,5,TRUE
5542,278,138,3,FALSE
5543,278,149,5,TRUE
5544,278,138,4,FALSE
5545,278,54,5,TRUE
5546,278,192,5,FALSE
5547,278,162,1,TRUE
5548,278,191,3,FALSE
5549,278,82,3,TRUE
5550,278,48,4,FALSE
5551,278,67,2,TRUE
5552,278,147,5,FALSE
5553,278,195,1,TRUE
5554,278,77,4,FALSE
5555,278,125,3,TRUE
5556,278,142,3,FALSE
5557,278,80,2,TRUE
5558,278,197,1,FALSE
5559,278,192,1,TRUE
5560,278,64,1,FALSE
5561,279,118,1,TRUE
5562,279,131,1,FALSE
5563,279,3,5,TRUE
5564,279,93,5,FALSE
5565,279,184,4,TRUE
5566,279,106,5,FALSE
5567,279,122,3,TRUE
5568,279,112,4,FALSE
5569,279,2,4,TRUE
5570,279,200,2,FALSE
5571,279,71,5,TRUE
5572,279,133,3,FALSE
5573,279,48,4,TRUE
5574,279,50,1,FALSE
5575,279,60,2,TRUE
5576,279,12,3,FALSE
5577,279,91,4,TRUE
5578,279,17,2,FALSE
5579,279,7,2,TRUE
5580,279,52,2,FALSE
5581,280,1,4,TRUE
5582,280,15,3,FALSE
5583,280,140,4,TRUE
5584,280,124,5,FALSE
5585,280,36,4,TRUE
5586,280,100,3,FALSE
5587,280,182,5,TRUE
5588,280,133,4,FALSE
5589,280,85,5,TRUE
5590,280,72,3,FALSE
5591,280,122,2,TRUE
5592,280,63,3,FALSE
5593,280,79,1,TRUE
5594,280,52,2,FALSE
5595,280,176,2,TRUE
5596,280,151,3,FALSE
5597,280,62,4,TRUE
5598,280,65,1,FALSE
5599,280,193,3,TRUE
5600,280,168,4,FALSE
5601,281,167,5,TRUE
5602,281,134,1,FALSE
5603,281,135,4,TRUE
5604,281,41,5,FALSE
5605,281,150,2,TRUE
5606,281,118,5,FALSE
5607,281,92,2,TRUE
5608,281,168,5,FALSE
5609,281,137,1,TRUE
5610,281,64,5,FALSE
5611,281,131,3,TRUE
5612,281,87,5,FALSE
5613,281,111,5,TRUE
5614,281,146,4,FALSE
5615,281,3,5,TRUE
5616,281,63,4,FALSE
5617,281,40,4,TRUE
5618,281,195,2,FALSE
5619,281,56,5,TRUE
5620,281,36,1,FALSE
5621,282,158,1,TRUE
5622,282,34,2,FALSE
5623,282,6,2,TRUE
5624,282,148,3,FALSE
5625,282,197,1,TRUE
5626,282,63,3,FALSE
5627,282,193,3,TRUE
5628,282,17,5,FALSE
5629,282,99,4,TRUE
5630,282,181,2,FALSE
5631,282,70,2,TRUE
5632,282,65,5,FALSE
5633,282,130,4,TRUE
5634,282,190,2,FALSE
5635,282,199,4,TRUE
5636,282,17,1,FALSE
5637,282,36,5,TRUE
5638,282,110,2,FALSE
5639,282,35,2,TRUE
5640,282,75,3,FALSE
5641,283,55,2,TRUE
5642,283,130,5,FALSE
5643,283,24,4,TRUE
5644,283,15,4,FALSE
5645,283,83,5,TRUE
5646,283,166,5,FALSE
5647,283,174,3,TRUE
5648,283,44,3,FALSE
5649,283,3,4,TRUE
5650,283,49,1,FALSE
5651,283,143,1,TRUE
5652,283,198,1,FALSE
5653,283,149,4,TRUE
5654,283,84,1,FALSE
5655,283,29,3,TRUE
5656,283,156,1,FALSE
5657,283,170,3,TRUE
5658,283,184,4,FALSE
5659,283,22,3,TRUE
5660,283,14,4,FALSE
5661,284,34,1,TRUE
5662,284,171,4,FALSE
5663,284,89,1,TRUE
5664,284,77,3,FALSE
5665,284,192,5,TRUE
5666,284,147,3,FALSE
5667,284,89,4,TRUE
5668,284,105,1,FALSE
5669,284,30,3,TRUE
5670,284,25,3,FALSE
5671,284,16,1,TRUE
5672,284,98,3,FALSE
5673,284,86,2,TRUE
5674,284,123,1,FALSE
5675,284,29,2,TRUE
5676,284,155,4,FALSE
5677,284,64,3,TRUE
5678,284,107,3,FALSE
5679,284,24,2,TRUE
5680,284,56,5,FALSE
5681,285,69,1,TRUE
5682,285,189,5,FALSE
5683,285,79,3,TRUE
5684,285,102,2,FALSE
5685,285,100,3,TRUE
5686,285,195,4,FALSE
5687,285,64,1,TRUE
5688,285,67,2,FALSE
5689,285,91,2,TRUE
5690,285,193,4,FALSE
5691,285,51,1,TRUE
5692,285,98,3,FALSE
5693,285,9,4,TRUE
5694,285,102,5,FALSE
5695,285,122,2,TRUE
5696,285,61,4,FALSE
5697,285,197,1,TRUE
5698,285,155,1,FALSE
5699,285,43,4,TRUE
5700,285,185,4,FALSE
5701,286,130,1,TRUE
5702,286,42,3,FALSE
5703,286,38,3,TRUE
5704,286,26,4,FALSE
5705,286,168,2,TRUE
5706,286,42,4,FALSE
5707,286,61,2,TRUE
5708,286,10,4,FALSE
5709,286,173,4,TRUE
5710,286,135,3,FALSE
5711,286,66,4,TRUE
5712,286,107,5,FALSE
5713,286,154,4,TRUE
5714,286,106,2,FALSE
5715,286,159,4,TRUE
5716,286,197,1,FALSE
5717,286,153,5,TRUE
5718,286,183,5,FALSE
5719,286,87,2,TRUE
5720,286,124,4,FALSE
5721,287,122,2,TRUE
5722,287,169,3,FALSE
5723,287,113,1,TRUE
5724,287,113,2,FALSE
5725,287,23,2,TRUE
5726,287,151,3,FALSE
5727,287,41,4,TRUE
5728,287,166,4,FALSE
5729,287,79,4,TRUE
5730,287,92,5,FALSE
5731,287,31,1,TRUE
5732,287,30,5,FALSE
5733,287,70,3,TRUE
5734,287,125,3,FALSE
5735,287,65,5,TRUE
5736,287,193,5,FALSE
5737,287,9,5,TRUE
5738,287,43,3,FALSE
5739,287,146,3,TRUE
5740,287,135,3,FALSE
5741,288,15,3,TRUE
5742,288,108,2,FALSE
5743,288,183,4,TRUE
5744,288,133,4,FALSE
5745,288,31,4,TRUE
5746,288,39,3,FALSE
5747,288,189,1,TRUE
5748,288,175,1,FALSE
5749,288,8,3,TRUE
5750,288,46,5,FALSE
5751,288,124,5,TRUE
5752,288,185,5,FALSE
5753,288,85,1,TRUE
5754,288,26,5,FALSE
5755,288,72,2,TRUE
5756,288,111,5,FALSE
5757,288,73,2,TRUE
5758,288,120,3,FALSE
5759,288,40,5,TRUE
5760,288,22,5,FALSE
5761,289,99,2,TRUE
5762,289,39,3,FALSE
5763,289,91,5,TRUE
5764,289,39,5,FALSE
5765,289,93,2,TRUE
5766,289,34,5,FALSE
5767,289,92,4,TRUE
5768,289,65,2,FALSE
5769,289,85,1,TRUE
5770,289,112,3,FALSE
5771,289,153,2,TRUE
5772,289,56,1,FALSE
5773,289,154,3,TRUE
5774,289,155,1,FALSE
5775,289,180,5,TRUE
5776,289,32,2,FALSE
5777,289,56,2,TRUE
5778,289,121,4,FALSE
5779,289,82,4,TRUE
5780,289,185,2,FALSE
5781,290,5,2,TRUE
5782,290,52,5,FALSE
5783,290,145,2,TRUE
5784,290,102,3,FALSE
5785,290,30,5,TRUE
5786,290,55,4,FALSE
5787,290,19,4,TRUE
5788,290,119,1,FALSE
5789,290,123,5,TRUE
5790,290,128,2,FALSE
5791,290,7,4,TRUE
5792,290,8,2,FALSE
5793,290,176,5,TRUE
5794,290,41,4,FALSE
5795,290,132,1,TRUE
5796,290,68,1,FALSE
5797,290,42,3,TRUE
5798,290,10,1,FALSE
5799,290,167,5,TRUE
5800,290,70,3,FALSE
5801,291,144,2,TRUE
5802,291,106,3,FALSE
5803,291,32,1,TRUE
5804,291,52,3,FALSE
5805,291,56,3,TRUE
5806,291,99,5,FALSE
5807,291,106,3,TRUE
5808,291,71,3,FALSE
5809,291,111,3,TRUE
5810,291,122,4,FALSE
5811,291,148,4,TRUE
5812,291,145,3,FALSE
5813,291,57,2,TRUE
5814,291,87,1,FALSE
5815,291,183,5,TRUE
5816,291,197,2,FALSE
5817,291,95,5,TRUE
5818,291,23,5,FALSE
5819,291,12,1,TRUE
5820,291,14,4,FALSE
5821,292,193,1,TRUE
5822,292,142,1,FALSE
5823,292,190,3,TRUE
5824,292,166,5,FALSE
5825,292,171,1,TRUE
5826,292,195,1,FALSE
5827,292,172,2,TRUE
5828,292,173,4,FALSE
5829,292,181,5,TRUE
5830,292,175,5,FALSE
5831,292,93,1,TRUE
5832,292,122,5,FALSE
5833,292,176,2,TRUE
5834,292,77,1,FALSE
5835,292,146,1,TRUE
5836,292,64,2,FALSE
5837,292,10,4,TRUE
5838,292,22,3,FALSE
5839,292,18,1,TRUE
5840,292,133,1,FALSE
5841,293,40,3,TRUE
5842,293,80,1,FALSE
5843,293,142,4,TRUE
5844,293,88,5,FALSE
5845,293,176,1,TRUE
5846,293,167,1,FALSE
5847,293,167,4,TRUE
5848,293,169,5,FALSE
5849,293,182,4,TRUE
5850,293,163,1,FALSE
5851,293,97,2,TRUE
5852,293,90,4,FALSE
5853,293,129,2,TRUE
5854,293,171,4,FALSE
5855,293,8,4,TRUE
5856,293,47,3,FALSE
5857,293,23,1,TRUE
5858,293,93,5,FALSE
5859,293,14,5,TRUE
5860,293,59,1,FALSE
5861,294,19,4,TRUE
5862,294,75,1,FALSE
5863,294,106,3,TRUE
5864,294,7,5,FALSE
5865,294,76,2,TRUE
5866,294,74,2,FALSE
5867,294,32,2,TRUE
5868,294,77,3,FALSE
5869,294,18,2,TRUE
5870,294,84,1,FALSE
5871,294,61,1,TRUE
5872,294,169,3,FALSE
5873,294,101,2,TRUE
5874,294,45,4,FALSE
5875,294,50,5,TRUE
5876,294,127,5,FALSE
5877,294,96,2,TRUE
5878,294,10,3,FALSE
5879,294,81,5,TRUE
5880,294,197,3,FALSE
5881,295,88,5,TRUE
5882,295,76,5,FALSE
5883,295,194,5,TRUE
5884,295,145,5,FALSE
5885,295,80,3,TRUE
5886,295,96,1,FALSE
5887,295,152,5,TRUE
5888,295,28,3,FALSE
5889,295,160,4,TRUE
5890,295,135,1,FALSE
5891,295,196,1,TRUE
5892,295,63,3,FALSE
5893,295,3,2,TRUE
5894,295,175,3,FALSE
5895,295,65,2,TRUE
5896,295,180,3,FALSE
5897,295,107,3,TRUE
5898,295,131,3,FALSE
5899,295,67,4,TRUE
5900,295,170,3,FALSE
5901,296,185,4,TRUE
5902,296,15,3,FALSE
5903,296,90,5,TRUE
5904,296,45,5,FALSE
5905,296,121,2,TRUE
5906,296,133,4,FALSE
5907,296,93,2,TRUE
5908,296,109,5,FALSE
5909,296,22,5,TRUE
5910,296,120,1,FALSE
5911,296,161,2,TRUE
5912,296,100,3,FALSE
5913,296,77,5,TRUE
5914,296,176,4,FALSE
5915,296,166,3,TRUE
5916,296,162,5,FALSE
5917,296,166,5,TRUE
5918,296,196,4,FALSE
5919,296,118,1,TRUE
5920,296,22,5,FALSE
5921,297,18,1,TRUE
5922,297,102,5,FALSE
5923,297,70,4,TRUE
5924,297,154,4,FALSE
5925,297,128,5,TRUE
5926,297,134,4,FALSE
5927,297,8,2,TRUE
5928,297,89,3,FALSE
5929,297,173,5,TRUE
5930,297,173,3,FALSE
5931,297,146,3,TRUE
5932,297,147,2,FALSE
5933,297,137,5,TRUE
5934,297,120,2,FALSE
5935,297,102,1,TRUE
5936,297,90,3,FALSE
5937,297,91,5,TRUE
5938,297,119,2,FALSE
5939,297,60,4,TRUE
5940,297,16,2,FALSE
5941,298,163,2,TRUE
5942,298,178,2,FALSE
5943,298,173,2,TRUE
5944,298,5,4,FALSE
5945,298,170,4,TRUE
5946,298,22,3,FALSE
5947,298,198,3,TRUE
5948,298,196,2,FALSE
5949,298,33,2,TRUE
5950,298,101,2,FALSE
5951,298,108,2,TRUE
5952,298,91,2,FALSE
5953,298,114,5,TRUE
5954,298,99,5,FALSE
5955,298,191,1,TRUE
5956,298,49,3,FALSE
5957,298,130,3,TRUE
5958,298,39,4,FALSE
5959,298,132,3,TRUE
5960,298,110,5,FALSE
5961,299,53,4,TRUE
5962,299,102,1,FALSE
5963,299,168,5,TRUE
5964,299,20,1,FALSE
5965,299,120,4,TRUE
5966,299,160,2,FALSE
5967,299,193,4,TRUE
5968,299,120,3,FALSE
5969,299,23,1,TRUE
5970,299,119,3,FALSE
5971,299,88,1,TRUE
5972,299,177,1,FALSE
5973,299,50,4,TRUE
5974,299,190,4,FALSE
5975,299,26,1,TRUE
5976,299,132,2,FALSE
5977,299,75,2,TRUE
5978,299,106,1,FALSE
5979,299,101,1,TRUE
5980,299,43,5,FALSE
5981,300,99,3,TRUE
5982,300,126,3,FALSE
5983,300,72,3,TRUE
5984,300,103,1,FALSE
5985,300,139,1,TRUE
5986,300,101,1,FALSE
5987,300,197,3,TRUE
5988,300,68,5,FALSE
5989,300,77,1,TRUE
5990,300,105,3,FALSE
5991,300,87,3,TRUE
5992,300,9,5,FALSE
5993,300,72,4,TRUE
5994,300,146,1,FALSE
5995,300,88,4,TRUE
5996,300,192,1,FALSE
5997,300,70,4,TRUE
5998,300,112,2,FALSE
5999,300,92,4,TRUE
6000,300,186,2,FALSE
6001,301,109,1,TRUE
6002,301,130,4,FALSE
6003,301,137,4,TRUE
6004,301,146,2,FALSE
6005,301,176,1,TRUE
6006,301,175,1,FALSE
6007,301,76,3,TRUE
6008,301,20,5,FALSE
6009,301,126,4,TRUE
6010,301,25,4,FALSE
6011,301,55,5,TRUE
6012,301,29,2,FALSE
6013,301,13,2,TRUE
6014,301,63,5,FALSE
6015,301,76,1,TRUE
6016,301,111,2,FALSE
6017,301,64,1,TRUE
6018,301,23,2,FALSE
6019,301,157,1,TRUE
6020,301,118,5,FALSE
6021,302,68,5,TRUE
6022,302,186,4,FALSE
6023,302,31,4,TRUE
6024,302,114,4,FALSE
6025,302,190,1,TRUE
6026,302,48,5,FALSE
6027,302,44,1,TRUE
6028,302,97,1,FALSE
6029,302,189,3,TRUE
6030,302,6,4,FALSE
6031,302,108,5,TRUE
6032,302,72,1,FALSE
6033,302,191,1,TRUE
6034,302,51,3,FALSE
6035,302,155,1,TRUE
6036,302,129,5,FALSE
6037,302,196,4,TRUE
6038,302,184,3,FALSE
6039,302,148,3,TRUE
6040,302,11,1,FALSE
6041,303,23,2,TRUE
6042,303,15,1,FALSE
6043,303,183,4,TRUE
6044,303,123,5,FALSE
6045,303,200,2,TRUE
6046,303,162,2,FALSE
6047,303,189,2,TRUE
6048,303,33,1,FALSE
6049,303,17,2,TRUE
6050,303,16,1,FALSE
6051,303,166,5,TRUE
6052,303,105,4,FALSE
6053,303,52,1,TRUE
6054,303,74,1,FALSE
6055,303,48,1,TRUE
6056,303,11,5,FALSE
6057,303,47,4,TRUE
6058,303,61,5,FALSE
6059,303,136,3,TRUE
6060,303,176,2,FALSE
6061,304,194,2,TRUE
6062,304,135,4,FALSE
6063,304,10,2,TRUE
6064,304,114,3,FALSE
6065,304,37,3,TRUE
6066,304,195,4,FALSE
6067,304,192,3,TRUE
6068,304,94,5,FALSE
6069,304,14,4,TRUE
6070,304,24,5,FALSE
6071,304,19,3,TRUE
6072,304,188,4,FALSE
6073,304,35,4,TRUE
6074,304,173,3,FALSE
6075,304,97,5,TRUE
6076,304,101,2,FALSE
6077,304,76,1,TRUE
6078,304,161,3,FALSE
6079,304,129,4,TRUE
6080,304,1,2,FALSE
6081,305,129,5,TRUE
6082,305,10,4,FALSE
6083,305,77,1,TRUE
6084,305,65,3,FALSE
6085,305,133,2,TRUE
6086,305,154,1,FALSE
6087,305,43,2,TRUE
6088,305,160,4,FALSE
6089,305,14,2,TRUE
6090,305,196,2,FALSE
6091,305,97,3,TRUE
6092,305,35,5,FALSE
6093,305,57,3,TRUE
6094,305,157,5,FALSE
6095,305,122,5,TRUE
6096,305,29,2,FALSE
6097,305,130,3,TRUE
6098,305,161,4,FALSE
6099,305,44,3,TRUE
6100,305,114,1,FALSE
6101,306,150,3,TRUE
6102,306,123,3,FALSE
6103,306,179,1,TRUE
6104,306,3,4,FALSE
6105,306,143,2,TRUE
6106,306,78,3,FALSE
6107,306,41,5,TRUE
6108,306,56,1,FALSE
6109,306,49,4,TRUE
6110,306,193,5,FALSE
6111,306,155,3,TRUE
6112,306,114,1,FALSE
6113,306,160,2,TRUE
6114,306,68,4,FALSE
6115,306,41,5,TRUE
6116,306,32,3,FALSE
6117,306,33,3,TRUE
6118,306,13,5,FALSE
6119,306,104,4,TRUE
6120,306,35,4,FALSE
6121,307,151,4,TRUE
6122,307,104,5,FALSE
6123,307,50,5,TRUE
6124,307,136,1,FALSE
6125,307,136,3,TRUE
6126,307,82,1,FALSE
6127,307,151,1,TRUE
6128,307,198,5,FALSE
6129,307,190,1,TRUE
6130,307,179,3,FALSE
6131,307,199,1,TRUE
6132,307,33,5,FALSE
6133,307,66,5,TRUE
6134,307,91,4,FALSE
6135,307,79,1,TRUE
6136,307,33,1,FALSE
6137,307,194,3,TRUE
6138,307,143,3,FALSE
6139,307,28,1,TRUE
6140,307,28,3,FALSE
6141,308,20,4,TRUE
6142,308,26,1,FALSE
6143,308,194,1,TRUE
6144,308,73,1,FALSE
6145,308,4,4,TRUE
6146,308,86,3,FALSE
6147,308,63,1,TRUE
6148,308,107,4,FALSE
6149,308,39,5,TRUE
6150,308,135,3,FALSE
6151,308,183,1,TRUE
6152,308,12,3,FALSE
6153,308,108,4,TRUE
6154,308,41,1,FALSE
6155,308,20,1,TRUE
6156,308,33,5,FALSE
6157,308,197,2,TRUE
6158,308,98,5,FALSE
6159,308,67,5,TRUE
6160,308,135,2,FALSE
6161,309,187,4,TRUE
6162,309,125,1,FALSE
6163,309,184,4,TRUE
6164,309,188,2,FALSE
6165,309,45,1,TRUE
6166,309,74,1,FALSE
6167,309,85,2,TRUE
6168,309,151,2,FALSE
6169,309,1,4,TRUE
6170,309,184,2,FALSE
6171,309,17,4,TRUE
6172,309,182,4,FALSE
6173,309,166,2,TRUE
6174,309,109,4,FALSE
6175,309,139,3,TRUE
6176,309,124,4,FALSE
6177,309,119,5,TRUE
6178,309,140,5,FALSE
6179,309,64,1,TRUE
6180,309,179,4,FALSE
6181,310,172,3,TRUE
6182,310,9,2,FALSE
6183,310,14,4,TRUE
6184,310,53,4,FALSE
6185,310,182,2,TRUE
6186,310,100,1,FALSE
6187,310,7,5,TRUE
6188,310,75,1,FALSE
6189,310,6,5,TRUE
6190,310,73,3,FALSE
6191,310,176,4,TRUE
6192,310,80,5,FALSE
6193,310,95,5,TRUE
6194,310,173,4,FALSE
6195,310,147,1,TRUE
6196,310,169,1,FALSE
6197,310,107,4,TRUE
6198,310,88,3,FALSE
6199,310,54,3,TRUE
6200,310,9,4,FALSE
6201,311,22,1,TRUE
6202,311,121,4,FALSE
6203,311,160,3,TRUE
6204,311,180,3,FALSE
6205,311,72,2,TRUE
6206,311,171,5,FALSE
6207,311,174,4,TRUE
6208,311,87,4,FALSE
6209,311,163,3,TRUE
6210,311,167,1,FALSE
6211,311,123,4,TRUE
6212,311,188,1,FALSE
6213,311,185,2,TRUE
6214,311,102,2,FALSE
6215,311,24,3,TRUE
6216,311,169,1,FALSE
6217,311,115,4,TRUE
6218,311,186,4,FALSE
6219,311,75,4,TRUE
6220,311,90,3,FALSE
6221,312,193,2,TRUE
6222,312,101,2,FALSE
6223,312,134,2,TRUE
6224,312,182,1,FALSE
6225,312,15,2,TRUE
6226,312,67,3,FALSE
6227,312,96,4,TRUE
6228,312,126,3,FALSE
6229,312,91,4,TRUE
6230,312,28,3,FALSE
6231,312,153,1,TRUE
6232,312,122,5,FALSE
6233,312,136,1,TRUE
6234,312,86,3,FALSE
6235,312,57,5,TRUE
6236,312,78,2,FALSE
6237,312,33,5,TRUE
6238,312,3,3,FALSE
6239,312,51,5,TRUE
6240,312,81,4,FALSE
6241,313,198,2,TRUE
6242,313,66,1,FALSE
6243,313,186,2,TRUE
6244,313,195,1,FALSE
6245,313,166,2,TRUE
6246,313,28,4,FALSE
6247,313,196,2,TRUE
6248,313,91,3,FALSE
6249,313,99,1,TRUE
6250,313,193,2,FALSE
